0264,12/16/2019 10:00:12.256,8596.00,8598.00,8595.75,8598.00
0265,12/16/2019 10:00:43.314,8597.00,8598.75,8595.00,8595.00
0266,12/16/2019 10:01:11.388,8596.00,8596.25,8594.00,8594.00
0267,12/16/2019 10:01:51.928,8595.00,8597.00,8593.75,8597.00
0268,12/16/2019 10:02:04.892,8596.00,8598.00,8596.00,8598.00
0269,12/16/2019 10:02:08.028,8597.00,8599.00,8597.00,8599.00
0270,12/16/2019 10:02:37.409,8598.00,8600.00,8598.00,8600.00
0271,12/16/2019 10:03:33.439,8599.00,8601.00,8598.00,8601.00
0272,12/16/2019 10:05:08.203,8600.00,8602.00,8598.25,8602.00
0273,12/16/2019 10:05:26.791,8601.00,8602.50,8599.00,8599.00
0274,12/16/2019 10:05:36.349,8600.00,8600.00,8598.00,8598.00
0275,12/16/2019 10:09:04.365,8599.00,8601.00,8597.00,8601.00
0276,12/16/2019 10:11:50.592,8600.00,8602.00,8598.75,8602.00
0277,12/16/2019 10:12:48.988,8601.00,8603.00,8600.50,8603.00
0278,12/16/2019 10:12:51.645,8602.00,8604.00,8602.00,8604.00
0279,12/16/2019 10:12:51.795,8603.00,8605.00,8603.00,8605.00
0280,12/16/2019 10:15:47.178,8604.00,8605.50,8602.00,8602.00
0281,12/16/2019 10:18:19.734,8603.00,8605.00,8601.25,8605.00
0282,12/16/2019 10:18:19.735,8604.00,8606.00,8604.00,8606.00
0283,12/16/2019 10:22:13.240,8605.00,8607.00,8604.50,8607.00
0284,12/16/2019 10:23:37.373,8606.00,8608.00,8605.75,8608.00
0285,12/16/2019 10:23:59.404,8607.00,8609.00,8607.00,8609.00
0286,12/16/2019 10:25:32.913,8608.00,8610.00,8608.00,8610.00
0287,12/16/2019 10:25:57.241,8609.00,8611.00,8609.00,8611.00
0288,12/16/2019 10:26:30.377,8610.00,8612.00,8610.00,8612.00
0289,12/16/2019 10:28:25.350,8611.00,8613.00,8610.50,8613.00
0290,12/16/2019 10:32:35.351,8612.00,8614.00,8610.00,8610.00
0291,12/16/2019 10:40:07.419,8611.00,8613.00,8609.00,8613.00
0292,12/16/2019 10:44:26.422,8612.00,8614.00,8611.50,8614.00
0293,12/16/2019 10:45:04.658,8613.00,8615.00,8612.50,8615.00
0294,12/16/2019 10:48:35.390,8614.00,8615.50,8612.00,8612.00
0295,12/16/2019 10:49:42.920,8613.00,8613.00,8611.00,8611.00
0296,12/16/2019 10:58:16.033,8612.00,8612.75,8610.00,8610.00
0297,12/16/2019 11:06:04.547,8611.00,8611.50,8609.00,8609.00
0298,12/16/2019 11:06:11.110,8610.00,8610.00,8608.00,8608.00
0299,12/16/2019 11:07:34.165,8609.00,8611.00,8607.75,8611.00
0300,12/16/2019 11:09:26.202,8610.00,8612.00,8610.00,8612.00
0301,12/16/2019 11:15:53.107,8611.00,8612.50,8609.00,8609.00
0302,12/16/2019 11:18:44.030,8610.00,8612.00,8608.25,8612.00
0303,12/16/2019 11:19:05.554,8611.00,8613.00,8611.00,8613.00
0304,12/16/2019 11:20:12.875,8612.00,8613.25,8610.00,8610.00
0305,12/16/2019 11:39:11.090,8611.00,8613.00,8609.00,8609.00
0306,12/16/2019 11:46:47.947,8610.00,8612.00,8608.00,8608.00
0307,12/16/2019 11:47:16.643,8609.00,8609.00,8607.00,8607.00
0308,12/16/2019 11:48:59.783,8608.00,8608.00,8606.00,8606.00
0309,12/16/2019 11:52:06.807,8607.00,8607.00,8605.00,8605.00
0310,12/16/2019 11:55:08.684,8606.00,8608.00,8604.50,8608.00
0311,12/16/2019 11:55:32.989,8607.00,8609.00,8607.00,8609.00
0312,12/16/2019 11:56:05.727,8608.00,8610.00,8608.00,8610.00
0313,12/16/2019 11:57:09.984,8609.00,8611.00,8609.00,8611.00
0314,12/16/2019 11:58:31.109,8610.00,8612.00,8610.00,8612.00
0315,12/16/2019 12:01:01.260,8611.00,8613.00,8611.00,8613.00
0316,12/16/2019 12:03:44.061,8612.00,8614.00,8611.75,8614.00
0317,12/16/2019 12:05:31.038,8613.00,8615.00,8613.00,8615.00
0318,12/16/2019 12:07:24.063,8614.00,8615.50,8612.00,8612.00
0319,12/16/2019 12:08:30.325,8613.00,8613.75,8611.00,8611.00
0320,12/16/2019 12:08:37.619,8612.00,8612.00,8610.00,8610.00
0321,12/16/2019 12:19:10.327,8611.00,8613.00,8609.50,8613.00
0322,12/16/2019 12:20:37.427,8612.00,8614.00,8612.00,8614.00
0323,12/16/2019 12:24:56.449,8613.00,8615.00,8613.00,8615.00
0324,12/16/2019 12:25:06.574,8614.00,8616.00,8614.00,8616.00
0325,12/16/2019 12:25:36.641,8615.00,8617.00,8615.00,8617.00
0326,12/16/2019 12:36:23.388,8616.00,8617.25,8614.00,8614.00
0327,12/16/2019 12:46:35.345,8615.00,8616.25,8613.00,8613.00
0328,12/16/2019 12:57:48.363,8614.00,8614.25,8612.00,8612.00
0329,12/16/2019 13:10:41.572,8613.00,8614.25,8611.00,8611.00
0330,12/16/2019 13:11:06.233,8612.00,8612.00,8610.00,8610.00
